Date,ADA,ATOM,AVAX,BCH,BNB,BTC,DOGE,DOT,ETC,ETH,FIL,GRT,HBAR,ICP,IMX,INJ,LINK,LTC,MATIC,NEAR,RNDR,RUNE,SHIB,SOL,STX,TRX,UNI,VET,XLM,XRP
2023/12/25,0.6242,11.894,48.18,234.8,266.9,43576.13,0.09435,9.191,21.44,2271.35,5.79,0.1965,0.0924,9.549,2.412,43.35,15.585,72.22,0.9117,4.25,4.627,5.859,1.10E-05,120.91,1.5159,0.10586,6.969,0.03806,0.131,0.6462
2023/12/26,0.6087,11.637,44.41,229.3,297.7,42508.93,0.09135,8.819,20.84,2230.88,5.757,0.1987,0.0901,9.242,2.3647,38.794,15.092,73.24,1.0191,4.301,5.174,5.43,1.06E-05,112.49,1.6262,0.10305,7.346,0.03741,0.126,0.6219
2023/12/27,0.6334,11.96,42.39,264.1,324.1,43428.85,0.09365,8.694,22.72,2378.35,5.929,0.1914,0.0923,9.212,2.494,39.222,16.709,75.98,1.0368,4.083,4.993,5.649,1.09E-05,106.91,1.5603,0.10534,7.237,0.03684,0.1307,0.634
2023/12/28,0.6158,11.4,39.8,261.5,322.6,42563.76,0.09174,8.426,22.44,2344.15,6.251,0.1884,0.0894,9.752,2.3179,35.517,16.005,76.51,1.0021,3.756,4.557,5.55,1.06E-05,101.8,1.4729,0.10545,7.806,0.03549,0.132,0.6346
2023/12/29,0.6083,10.986,40.18,254.1,313.7,42066.95,0.09097,8.291,22.49,2299.2,5.81,0.1813,0.089,9.377,2.301,35.76,15.54,73.25,0.9733,3.62,4.607,5.323,1.04E-05,106.17,1.4252,0.1056,7.568,0.03504,0.1296,0.623
2023/12/30,0.6011,10.75,39.33,270.5,317.1,42140.28,0.09,8.346,22.26,2291.68,6.005,0.178,0.087,12.246,2.2274,37.23,15.167,73.22,0.9509,3.676,4.548,5.241,1.04E-05,101.9,1.417,0.10595,7.358,0.03562,0.1325,0.6207
2023/12/31,0.594,10.6,38.55,259.7,311.8,42283.58,0.08955,8.202,21.92,2281.87,6.92,0.1839,0.0859,13.286,2.1315,35.755,14.941,72.83,0.9707,3.65,4.471,5.162,1.04E-05,101.72,1.4976,0.10764,7.222,0.03432,0.129,0.6156
2024/1/1,0.6232,11.201,41.94,267.8,313.5,44179.55,0.09199,8.595,22.5,2352.04,7.569,0.2175,0.0915,12.936,2.2811,39.733,15.548,74.72,1.0157,3.794,4.74,5.348,1.07E-05,109.91,1.5913,0.10772,7.6,0.03655,0.132,0.6294
2024/1/2,0.605,10.963,40.61,257.1,312.2,44946.91,0.0911,8.411,21.97,2355.34,7.174,0.2073,0.097,13.967,2.285,37.062,15.166,72.97,0.9691,3.923,4.655,5.711,1.06E-05,106.73,1.545,0.10834,7.175,0.03499,0.1291,0.6246
2024/1/3,0.5569,9.922,36.8,234,315.8,42845.23,0.08201,7.626,20.03,2209.72,6.288,0.1894,0.0883,14.398,2.0971,34.169,14.148,65.24,0.8539,3.771,4.423,5.355,9.57E-06,98.52,1.5539,0.10675,6.433,0.03209,0.1205,0.5823
2024/1/4,0.5699,10.268,38.72,239.5,323.7,44151.1,0.08401,7.879,20.47,2267.11,6.495,0.1987,0.0879,13.864,2.2021,38.389,14.526,66.41,0.883,3.91,4.375,5.397,9.99E-06,104.91,1.7181,0.10696,6.53,0.03274,0.1216,0.5868
2024/1/5,0.5414,10.328,36.46,239.3,317.5,44145.11,0.08267,7.45,20.13,2268.78,6.153,0.1846,0.0847,13.306,2.0538,38.508,14.091,66,0.8525,3.552,4.012,5.225,9.81E-06,99.94,1.6099,0.10438,6.434,0.03114,0.1191,0.5757
2024/1/6,0.5227,9.829,34.61,236.1,307.5,43968.32,0.08058,7.133,19.88,2240.78,5.894,0.1719,0.0795,12.007,2.0019,40,13.436,65.64,0.8281,3.479,3.815,4.917,9.61E-06,93.77,1.5713,0.10387,6.308,0.02978,0.12,0.5679
2024/1/7,0.4945,9.41,33.64,232.5,302.4,43929.02,0.07824,6.899,19.27,2221.42,5.623,0.1635,0.0752,11.276,1.9013,36.466,13.151,64.27,0.8011,3.215,3.635,4.568,9.02E-06,89.44,1.6657,0.1028,6.004,0.02867,0.1152,0.5515
2024/1/8,0.5412,9.95,36.08,253.9,303.7,46951.04,0.0813,7.483,20.32,2330.44,5.856,0.1717,0.0814,13.712,2.0189,42.251,14.139,67.73,0.8416,3.416,4.058,4.904,9.58E-06,97.88,2.0241,0.1042,6.24,0.03114,0.1195,0.5776
2024/1/9,0.5124,9.666,34.65,244.8,301.1,46110,0.07923,7.129,21.22,2344.29,5.491,0.1604,0.0775,12.742,1.9058,39.803,13.716,66.99,0.8066,3.222,3.86,4.742,9.67E-06,99.36,1.8266,0.10277,6.011,0.03001,0.1165,0.5669
2024/1/10,0.566,10.385,38.53,254.7,305.8,46653.99,0.08307,7.991,26.41,2584.38,5.942,0.1778,0.0834,13.899,2.1394,41.02,15.072,70.1,0.8992,3.603,4.234,5.05,9.98E-06,102,1.8478,0.10524,6.568,0.03268,0.1208,0.6008
2024/1/11,0.582,10.655,39.29,276.1,308.2,46339.16,0.08456,8.148,29.62,2618.01,6.459,0.1872,0.0842,13.088,2.2013,38.55,15.022,71.88,0.9263,3.612,4.069,5.103,1.02E-05,99.9,1.7778,0.10619,6.819,0.03305,0.1234,0.6019
2024/1/12,0.5476,9.965,35.93,259.3,296.6,42782.73,0.08007,7.567,29.01,2522.54,5.973,0.1747,0.0801,12.232,2.175,36.756,14.151,72.97,0.8635,3.458,3.828,4.562,9.64E-06,92.12,1.634,0.10684,6.579,0.03082,0.119,0.5699
2024/1/13,0.5491,10.208,36.49,254.1,302.2,42847.99,0.08092,7.617,28.59,2578.19,6.029,0.1709,0.0811,12.918,2.1318,38.854,14.345,71.98,0.8818,3.404,3.892,4.581,9.88E-06,95.85,1.6718,0.11424,6.632,0.03101,0.1201,0.5747
2024/1/14,0.5251,9.994,35.29,245.7,299.5,41732.35,0.08003,7.319,26.49,2472.87,5.814,0.1614,0.0771,12.598,1.9856,36.91,14.755,69.78,0.8374,3.307,3.764,4.443,9.58E-06,93.81,1.5809,0.11121,6.319,0.02936,0.1181,0.5763
2024/1/15,0.5276,10.183,35.61,250.2,317.5,42511.1,0.08108,7.509,26.74,2511.78,5.925,0.1627,0.0777,12.888,2.0203,41.029,15.185,69.13,0.8447,3.306,3.765,4.559,9.54E-06,94.36,1.5869,0.10865,6.671,0.03023,0.1182,0.5757
2024/1/16,0.5356,10.288,35.57,251.2,315.2,43137.95,0.08134,7.493,27.29,2587.4,5.857,0.1693,0.0806,12.685,2.086,40.756,15.271,69.44,0.845,3.24,3.975,4.759,9.67E-06,97.61,1.6333,0.10807,6.825,0.0305,0.1185,0.5757
2024/1/17,0.5282,10.153,36.06,244.2,309.4,42776.1,0.08059,7.35,26.18,2530.19,5.79,0.1676,0.0789,12.174,2.0477,39.166,15.761,69.46,0.8103,3.308,4.196,4.284,9.53E-06,102.1,1.5747,0.10838,6.77,0.0301,0.1188,0.5685
2024/1/18,0.5026,9.7,33.59,237.7,313,41327.5,0.07808,7.017,24.46,2470.81,5.616,0.1548,0.0753,11.485,1.935,35.986,14.658,68.11,0.7861,3.083,4.322,4.059,9.21E-06,94.4,1.4855,0.10813,6.32,0.02853,0.1143,0.552
2024/1/19,0.5044,9.71,32.73,236.8,314.7,41659.03,0.07857,6.894,25.33,2492,5.48,0.1535,0.0755,11.213,1.9374,36.15,16.118,71.29,0.7621,3.01,4.127,4.197,9.31E-06,93.62,1.4958,0.1105,6.357,0.02859,0.1139,0.5443
2024/1/20,0.516,9.845,32.89,239.1,317.2,41696.04,0.08777,6.913,24.72,2472.01,5.513,0.1603,0.0764,11.439,1.9192,35.43,15.781,71.36,0.7871,2.967,4.004,4.12,9.68E-06,92.88,1.4874,0.11006,6.497,0.02851,0.1155,0.5534
2024/1/21,0.5032,9.651,32.54,236.9,318.6,41580.33,0.08546,6.817,24.51,2457.05,5.362,0.1599,0.0755,11.107,1.9174,35.95,15.396,71.75,0.7835,2.922,3.976,4.208,9.35E-06,91.09,1.4556,0.10895,6.377,0.02797,0.1156,0.5464
2024/1/22,0.4786,9.18,29.53,235.7,305.9,39568.02,0.08057,6.341,22.95,2314.2,5.046,0.1489,0.0713,10.476,1.7803,33.88,14.598,67.36,0.7473,2.649,3.752,3.937,8.93E-06,83.84,1.3332,0.10931,6.048,0.02612,0.1127,0.5275
2024/1/23,0.4773,9.23,30.63,229.6,298.8,39897.6,0.07821,6.361,23.13,2242.6,4.893,0.1475,0.0706,10.484,1.8639,32.97,14.3,65.5,0.7255,2.65,3.749,3.981,8.83E-06,84.35,1.3957,0.10722,5.842,0.02661,0.1116,0.5183
2024/1/24,0.4765,9.344,31.2,236.3,293.1,40084.88,0.07904,6.462,23,2235.02,5.01,0.1532,0.0722,11.529,1.8608,33.05,14.243,66.13,0.739,2.68,3.861,4.08,8.90E-06,88.77,1.4776,0.10882,5.866,0.02715,0.1126,0.5181
2024/1/25,0.4666,9.234,30.51,236.6,292.1,39961.09,0.07795,6.438,23.26,2218.64,4.967,0.1494,0.0713,11.141,1.8259,31.82,13.744,65.5,0.7324,2.696,3.714,4.033,8.87E-06,86.91,1.4549,0.11212,5.75,0.02707,0.1118,0.5138
2024/1/26,0.4849,9.63,32.26,241.8,302.2,41823.51,0.07985,6.672,23.9,2267.68,5.175,0.1562,0.0744,12.157,1.9014,33.72,14.187,67.05,0.759,2.917,3.921,4.329,9.04E-06,92.28,1.5082,0.11448,5.949,0.02799,0.1159,0.5323
2024/1/27,0.4862,9.671,33.28,243.7,305.6,42120.63,0.08014,6.669,24.03,2267.94,5.331,0.1599,0.0744,12.719,1.9391,35.06,14.345,68.06,0.7881,2.912,4.083,4.309,9.13E-06,94.28,1.5148,0.11244,5.986,0.02831,0.1163,0.5303
2024/1/28,0.4903,9.429,34.82,236.9,305.3,42031.06,0.07882,6.872,23.5,2256.9,5.199,0.157,0.0733,12.339,1.906,36.4,14.48,68.35,0.789,2.88,3.971,4.259,9.00E-06,95.98,1.4761,0.11224,5.942,0.02799,0.1137,0.5241
2024/1/29,0.526,9.664,36.06,241.3,310.7,43302.7,0.08135,7.032,24.72,2317.6,5.337,0.1624,0.0744,12.551,2.0307,37.41,15.004,68.43,0.8131,3.008,4.285,4.469,9.20E-06,101.68,1.5393,0.11304,6.145,0.02905,0.1164,0.5352
2024/1/30,0.5136,9.408,35.22,237.4,307.6,42941.1,0.07972,6.836,25.32,2343.01,5.158,0.1584,0.0729,11.73,2.0066,35.42,15.475,67.47,0.7993,3.011,4.603,4.729,9.05E-06,101.4,1.5363,0.11206,6.257,0.02858,0.1127,0.5107
2024/1/31,0.4976,9.108,33.17,234.3,300.5,42580,0.07875,6.654,24.33,2283.14,4.959,0.1546,0.0696,11.471,1.9325,33.87,15.429,66.76,0.7872,2.823,4.323,4.646,8.94E-06,96.96,1.5008,0.11226,6.001,0.02823,0.11,0.5033
2024/2/1,0.5078,9.136,33.85,236.6,300.2,43082.94,0.07937,6.791,24.42,2304.28,4.974,0.1543,0.0703,11.668,2.0419,33.84,17.19,67.54,0.8113,2.855,4.593,4.585,9.03E-06,97.81,1.4964,0.11564,6.049,0.02847,0.1099,0.5058
